Symbol|Security Name|Market Category|Status|Test Issue
VOLT|Volt Solar Systems Inc. Common Stock|NBB||
VOLVF|AB Volvo Ordinary Shares|NBB||
VOLVY|AB Volvo Class B American Depositary Receipts|NBB||
VOMT|Vomart International Auto Parts, Inc. Common Stock|NBB||
VONHF|Vontobel Holding Bearer Shs Ordinary Shares|NBB||
VOPA|Vopia, Inc. Common Stock|BB|ACTIVE|
VOPKF|Koninklijke Vopak NV Rotterdam (Netherlands) EUR Ordinary Shares|NBB||
VOPKY|Koninklijke Vopak NV Rotterdam Unsponsored ADR (Netherlands)|NBB||
VOQP|VioQuest Pharmaceuticals, Inc. Common Stock|NBB||
VOSSF|Vossloh Ordinary Shares|NBB||
VOSSY|Vossloh AG Unsponsored ADR (Germany)|NBB||
VOXPY|Veloxis Pharmaceuticals A S ADR (Denmark)|NBB||
VOXR|Voxcorp, Inc. Common Stock|NBB||
VOYJF|Valmet OYJ Ordinary Shares (Finland)|NBB||
VOYRF|Voyager Resources Ltd. Ordinary Shares (Australia)|NBB||
VOYT|Voyant International Corporation Common Stock|NBB||
VPEMY|Senex Energy Limited Sponsored ADR (Australia)|NBB||
VPER|Viper Networks, Inc. Common Stock|NBB||
VPGDF|Viper Gold Ltd Ordinary Shares (Canada)|NBB||
VPGI|Velocity Portfolio Group, Inc.|NBB||
VPGIP|Velocity Portfolio Group, Inc. Series A Convertible Preferred Securities|NBB||
VPGLF|Value Partners Group Limited Ordinary shares (Cayman Islands)|NBB||
VPIG|Virtual Piggy, Inc. Common Stock|BB|ACTIVE|
VPLM|VOIP-PAL.COM INC Common Stock|NBB||
VPOR|Vapor Group, Inc. Common Stock (FL)|NBB||
VPOSF|Veripos Inc USD Shares (Cayman Islands)|NBB||
VPRIF|Vitality Products Inc Ordinary Shares|NBB||
VPRO|Viropro, Inc. Common Stock|NBB||
VPSN|Vision Airships, Inc. New Common Stock (WY)|NBB||
VPTDF|VentriPoint Diagnostics Ltd Common Shares (Canada)|NBB||
VPTOF|Senex Energy Ltd. Ordinary Shares (Australia)|NBB||
VPTV|VideoPropulsion Interactive Television, Inc. Common Stock|NBB||
VPWI|Viper Powersports Inc. New Common Stock|NBB||
VQSLF|VIQ Solutions Inc Common Shares (Canada)|NBB||
VRACY|Viralytics Ltd Sponsored ADR (Australia)|NBB||
VRBCF|Ste Virbac SA Ordinary Shares|NBB||
VRCC|Vertical Communications, Inc. Common Stock|NBB||
VRCFF|Victory Resources Corporation Ordinary Shares (Canada)|NBB||
VRCH|ValueRich, Inc. Common Stock|NBB||
VRCI|Verde Science, Inc. Common Stock|NBB||
VRCM|VersaCOM International Inc Common Stock|NBB||
VRCV|Varca Ventures, Inc. Common|NBB||
VRDR|Verde Resources, Inc. Com|NBB||
VRDSF|Viridis Energy Inc. Ordinary Shares (Canada)|NBB||
VRDT|VRDT Corporation Common Stock|NBB||
VRED|Virtual Ed Link Inc Common Stock|NBB||
VREYF|Torc Oil & Gas Ltd. Oridinary Shares (Canada)|NBB||
VRHD|VR Holdings, Inc. Common|NBB||
VRHSF|Validus Holdings, Ltd. Warrant Expiring 12/12/2015 Series D (Bermuda)|NBB||
VROT|VitroTech Corporation Common Stock|NBB||
VRPMF|Vranken Pommery Monopole Ordinary shares (France)|NBB||
VRSCF|Valterra Resource Corp. New Ordinary Shares (Canada)|NBB||
VRSEF|Verisante Technology, Inc.  Ordinary Shares (Canada)|NBB||
VRSRF|Versarien Plc Ordinary Shares (United Kingdom)|NBB||
VRTC|Veritec, Inc. Common Stock|NBB||
VRTK|VarTech Systems, Inc. Common Stock|NBB||
VRTWF|Virtutone Networks Inc. Com (Canada)|NBB||
VRTY|Verity Corp. Common Stock|NBB||
VRXWF|Mediavalet, Inc. Ordinary Shares (Canada)|NBB||
VRZPF|Veraz Petroleum Ltd. Ordinary Shares (Canada)|NBB||
VSBN|VSB Bancorp, Inc. (NY) Common Stock|NBB||
VSCFF|Viscofan Industria Navarra de Envolturas Celulosicas Sa Ordinary Shares (Spain)|NBB||
VSDL|Versadial, Inc. Common Stock|NBB||
VSHC|Visual Healthcare Corp. Common Stock|NBB||
VSLC|Valley Systems, Inc. Common Stock|NBB||
VSLUF|Vislink Plc Ordinary Shares|NBB||
VSMD|Vasamed, Inc. Common Stock|NBB||
VSMR|Verify Smart Corp. Common Stock|NBB||
VSNDF|Vastned Retail NV Ordinary Shares (Netherlands)|NBB||
VSPC|Viaspace Inc. Common Stock|NBB||
VSRV|Voiceserve, Inc. Common Stock|NBB||
VSSPY|Valid Solucoes e Servicos de Seguranca em Meios de Pagamento Sponsored American Depository Receipt (Brazil)|NBB||
VSST|Voice Assist, Inc. Common Stock|NBB||
VSTA|VistaGen Therapeutics, Inc. Common Stock|NBB||
VSTCQ|Vision Technology Corp. Common Stock|NBB||
VSTFF|Arht Media, Inc. Ordinary Shares (Canada)|NBB||
VSTHY|VST Holdings Ltd. Sponsored ADR (Cayman Islands)|NBB||
VSTI|Versus Technology, Inc. Common Stock|NBB||
VSTOW|Visteon Corporation Warrants Expiring 10/5/2015|NBB||
VSTR|ValueSetters Inc Common Stock|NBB||
VSTT|Vesta International Corp. Common Stock|BB|ACTIVE|
VSUL|Visualant, Incorporated Common Stock|NBB||
VSVLF|Certive Solutions, Inc. Ordinary Shares (Canada)|NBB||
VSYM|View Systems, Inc. Common Stock|BB|ACTIVE|
VSYS|Viscount Systems, Inc. Common Stock|NBB||
VTDI|Secured Technology Innovations Corp. Common Stock|NBB||
VTEPF|Vitec Group Plc Ordinary Shares|NBB||
VTEPY|Vitec Group Plc Unsponsored American Depository Receipt (United Kingdom)|NBB||
VTEQ|VeriTeQ Corporation Common Stock|NBB||
VTGBF|VTG AG Hamburg Ordinary Shares (Germany Federal Republic)|NBB||
VTGFF|Vantage Goldfields Ltd, Sydney NSW Ordinary Shares (Australia)|NBB||
VTHPF|Vital Healthcare Property Trust Units (New Zealand)|NBB||
VTIFF|Valdor Technology International Inc Ordinary Shares|NBB||
VTKLF|VTech Holdings, Ltd. (Bermuda) Ordinary Shares|NBB||
VTKLY|VTech Holdings, Ltd. Unsponsored ADR (Bermuda)|NBB||
VTMB|Vitamin Blue Inc Com|NBB||
VTMEF|Vietnam Enterprise Investments Ltd. Red Shs (Cayman Islands)|NBB||
VTMLF|Venture Minerals Ltd Ordinary shares (Australia)|NBB||
VTMS|Vitamin Spice Common Stock|NBB||
VTNIF|Vietnam Infrastructure Limited Ordinary Shares (Cayman Islands)|NBB||
VTNMF|Vietnam Manufacturing and Export Processing     (Holdings) Ltd Ordinary Shares (Cayman Islands)|NBB||
VTNWY|Vodatel Networks Holdings Ltd American Depositary Shares|NBB||
VTON|Vast Solutions Inc Common Stock|NBB||
VTPI|Vital Products, Inc. Common Stock|NBB||
VTRKF|Vetropack Holding SA Saint-Prex Ordinary shares (Switzerland)|NBB||
VTRPY|Vetropack Holding AG Unsponsored ADR (Switzerland)|NBB||
VTRQ|Vetro Inc. Common Stock|NBB||
VTSI|VirTra Systems Inc|NBB||
VTST|VitalState, Inc. Common Stock|NBB||
VTSYF|Vitasoy Int'L H 0.25 Par Ordinary Shares|NBB||
VTTH|Vast Solutions Inc Common Stock|NBB||
VTTW|Vast Solutions Inc Common Stock|NBB||
VTXB|Vortex Brands Co. Common Stock|NBB||
VTXPF|Victrex PLC Ordinary Shares|NBB||
VTXPY|Victrex PLC Unsponsored American Depository Receipt (United Kingdom)|NBB||
VTXX|Vertx Corp Common Stock|NBB||
VUAL|Visual Industries Inc Nevada Common Stock|NBB||
VULC|Vulcan International Corporation Common Stock|NBB||
VULMF|Vulcan Minerals Inc. Ordinary Shares (Canada)|NBB||
VUME|VuMee Inc. NEW Common Stock|NBB||
VUOC|Vu1 Corporation Common Stock|NBB||
VUPPF|Verwaltungs Unf Privat Bank Ag Vaduz Ordinary Shares (Liechtenstein)|NBB||
VUVAF|Texton Ppty Fund Ltd. Accum Units Zar (South Africa)|NBB||
VUZI|Vuzix Corporation Common Stock|BB|ACTIVE|
VUZIW|Vuzix Corporation Warrants|NBB||
VVCVF|VVC Exploration Corp Ordinary Shares|NBB||
VVDB|Viavid Broadcasting, Inc. Common Stock|NBB||
VVDL|Vivid Learning Systems, Inc. Common Stock|NBB||
VVIT|Vista International Technologies, Inc. Common Stock|NBB||
VVIVF|Valencia Ventures Inc Ordinary Shares (Canada)|NBB||
VVJSF|Via Varejo S.A. Share Depository Certificate Representation 1 Common Share (and 2 Common Preferred) (Brazil)|NBB||
VVVFF|Versatile Systems Inc Ordinary Shares (Canada)|NBB||
VVWT|Viva World Trade, Inc. Common Stock|NBB||
VWDRY|Vestas Wind Systems AS American Depositary Shares|NBB||
VWLTF|Vtion Wireless Technology AG, Frankfort Am Main Ordinary Shares (Germany Federal Republic)|NBB||
VWSYF|Vesta Wind Systems Par Ord Ordinary Shares|NBB||
VXSYF|Vixs Systems Inc Common Shares (Canada)|NBB||
VYCO|Vycor Medical, Inc. Common Stock|NBB||
VYDR|Vydrotech, Inc. NEW Common Stock|NBB||
VYEY|Victory Energy Corporation Common Stock|NBB||
VYON|Viyya Technologies, Inc. Common Stock|NBB||
VYST|Vystar Corporation Common Stock|NBB||
VZIL|Vzillion, Inc. Common Stock|NBB||
VZRTF|Vi Z Rt Ltd Ordinary Shares (Israel)|NBB||
WACC|Westamerica Corp-New Common Stock|NBB||
WACF|Weatherly Aircraft Company Common Stock|NBB||
WACLY|Wacoal Holdings Corporation American Depositary Shares|NBB||
WACMF|Wacom Co Ltd Shs|NBB||
WACMY|Wacom Co Ltd Unsponsored ADR (Japan)|NBB||
WAFR|COREwafer Industries, Inc. Common Stock|NBB||
WAHSF|Wah Seong Corporation Bhd Ordinary Shares|NBB||
WAKE|Wake Forest Bancshares, Inc. Common Stock|NBB||
WALK|Walking Company Holdings, Inc (The)|NBB||
WANHF|Seven West Media Ltd. Ordinary Shares (Australia)|NBB||
WANHY|Seven West Media Ltd.  Unsponsored ADR (Australia)|NBB||
WANSF|Wandisco Plc Ordinary Shares (Jersey)|NBB||
WARFF|Wharf Holdings Ltd Ordinary Shares|NBB||
WARFY|Wharf Holdings Ltd Ord Unsponsored ADR (Hong Kong)|NBB||
WARGF|War Eagle Mining Company Ordinary Shares (Canada)|NBB||
WARM|HPEV, Inc. Common Stock|NBB||
WASM|Westmountain Company. Common Stock|BB|ACTIVE|
WATKF|Ws Atkins Plc Ordinary Shares|NBB||
WATKY|Ws Atkins Plc Sponsored ADR (United Kingdom)|NBB||
WAWL|Wawel Savings Bank (NJ) Common Stock|NBB||
WAXS|World Access, Inc. Common Stock|NBB||
WBEMF|Winbond Electronic Corp Par Ord Sponsored GDR Reg S (Taiwan)|NBB||
WBHC|Wilson Bank Holding Company (TN) Common Stock|NBB||
WBHLW|Woodbine Holdings LLC Wt Pur Com cl A Expiring 05/15/2016|NBB||
WBRBF|Wienerberger Baustofindusti Ag Ordinary Shares|NBB||
WBRBY|Wienerberger Baustofindusti Ag American Depositary Shares|NBB||
WBRE|Wild Brush Energy Inc New Common Stock|NBB||
WBRIF|Westside Corporation Ltd. Brisbane Ordinary Shares (Austrailia)|NBB||
WBSI|WebSafety, Inc. Common Stock|NBB||
WBTMU|Westbrook-Thompson CDT - Royalty Unit|NBB||
WBXU|WebXU, Inc. Common Stock (DE)|NBB||
WBYLY|Wilson Bayly Holmes Ovcon Ltd Sponsored American Depository Receipt (South Africa)|NBB||
WBZNF|Webzen Inc Ordinary Shares (South Korea)|NBB||
WCAGY|Wirecard Ag, Berlin Unsponsored ADR (Germany)|NBB||
WCBH|WCB Holdings, Inc. Common Stock|NBB||
WCCLY|Woongjin Coway Co. Ltd. 144A Sponsored GDR (South Korea)|NBB||
WCEC|West Coast Entertainment Corporation Common Stock|NBB||
WCFB|Webster City Federal Bancorp Common Stock|NBB||
WCHNF|West China Cement Ltd, St Helier Ordinary shares (Jersey)|NBB||
WCHS|Winchester Holding Group Com|NBB||
WCIG|Wee-Cig International Corporation. Common Stock|NBB||
WCKIF|Warteck Invest AG Basel Namen-AKT (Switzerland)|NBB||
WCRE|Wilson Creek Mining Corp. Common Stock|NBB||
WCRS|Western Capital Resources, Inc. Common Stock|NBB||
WCSY|Wealthcraft Systems Inc. Common Stock|NBB||
WCTXF|Wildcat Exploration Ltd New Common Shares (Canada)|NBB||
WCUI|Wellness Center USA Inc Common Stock|NBB||
WCYN|West Canyon Energy Corp. Common Stock|NBB||
WDACQ|Weida Communications, Inc. Common Stock|NBB||
WDAS|World Assurance Group, Inc.  Common Stock|NBB||
WDDD|Worlds Inc. Common Stock|NBB||
WDFCF|Windfire Capital Corp. Ordinary Shares (Canada)|NBB||
WDFN|Woodlands Financial Services Company (PA) Common Stock|NBB||
WDFPF|World Duty Free S.p.A. WDF/AOR SVN Ordinary Shares (Italy)|NBB||
WDGJF|Wood Group John plc Ordinary Shares|NBB||
WDGJY|Wood Group John plc Unsponsored ADR (UK)|NBB||
WDIS|Wordsmith Media, Inc. Common|NBB||
WDKA|Panache Beverage Inc. (DE) Common Stock|NBB||
WDMG|Winsonic Digital Media Group, Ltd. Common Stock|NBB||
WDNT|Worldnet, Inc. of Nevada Com|NBB||
WDOFF|Wesdome Gold Mines Ltd Ordinary Shares (Canada)|NBB||
WDRP|Wanderport Corporation Common Stock|NBB||
WDSL|Wireless Data Solutions Inc Common Stock (NV)|NBB||
WDTX|Worldtex, Inc New Common Stock|NBB||
WEBB|WEBB Interactive Services Inc. Common Stock|NBB||
WEBC|Webco Industries, Inc. New Common Stock|NBB||
WEBNF|Westpac Banking Corp Nz (Clob) Ordinary Shares|NBB||
WECFF|White Energy Co Ltd Ordinary Shares (Australia)|NBB||
WECFY|White Energy Co Ltd Sponsored ADR (Australia)|NBB||
WECS|Wecosign, Inc. Common Stock|NBB||
WEDG|Weed Growth Fund, Inc. Common Stock|BB|ACTIVE|
WEDXF|Westaim Corporation (The) Common Stock|NBB||
WEEEF|Western Energy Services Corp. Common Shares (Canada)|NBB||
WEFIF|Westfield Corp. Stapled Security (Australia)|NBB||
WEFP|Wells Financial Corp. Common Stock|NBB||
WEGOF|Wescan Goldfields Inc Common Shares (Canada)|NBB||
WEGYF|Westbridge Energy Corporation Ordinary Shares (Canada)|NBB||
WEGZY|Weg S.A. Sponsored ADR (Brazil)|NBB||
WEICF|Weichai Power Co Ltd Shares H (China)|NBB||
WEICY|Weichai Power Co Ltd Unsponsored ADR (China)|NBB||
WEIGF|Weir Group PLC Ordinary Shares|NBB||
WEIGY|Weir Group PLC Unsponsored ADR (United Kingdom)|NBB||
WEIN|West End Indiana Bancshares Inc Common Stock|BB|ACTIVE|
WELPM|Wisconsin Electric Power Company 6% Preferred Stock|NBB||
WELPP|Wisconsin Electric Power Company Preferred Stock|NBB||
WELX|Winland Electronics, Inc. Common Stock|NBB||
WENEF|Summus Solutions N.V.|NBB||
WENTF|Wentworth Res Ltd.  Ordinary Shares (Canada)|NBB||
WEQL|WellQuest Medical & Wellness Corp Common Stock|NBB||
WERU|We-R-You Corporation Common Stock|NBB||
WESC|W&E Source Corp Common Stock|NBB||
WEST|Andalay Solar, Inc. Common Stock|NBB||
WETM|Westmountain Alternative Energy, Inc. Common Stock|BB|ACTIVE|
WEUM|Western United Mines Inc Unclassified|NBB||
WEWC|Worldwide E Commerce Inc Common Stock|NBB||
WEWWF|Webtech Wireless Inc Ordinary Shares (Canada)|NBB||
WEYI|Westpoint Energy Inc NEV Common Stock|NBB||
WFAFF|Wesfarmers Ltd Ordinary Shares|NBB||
WFAFY|Wesfarmers Ltd Unsponsored ADR New (Australia)|NBB||
WFCF|Where Food Comes From, Inc. Common Stock|NBB||
WFCL|1867 Westn Finl Corp Common Stock (United States)|NBB||
WFCNP|Wells Fargo & Company Dividend Equalization Preferred Stock|NBB||
WFEMF|Woulfe Mining Corp Common Shares (Canada)|NBB||
WFGCF|WATERFRONT CAPITAL CORP-NEW Ordinary Shares|NBB||
WFGPY|Westfield Corporation Sponsored ADR representing Stapled Securities of Westfield Holdings Ltd/Westfield Trust/Westfield America Trust doing business collectively as Westfield Corporation|NBB||
WFLWY|Windflow Technology Ltd Sponsored ADR (New Zealand)|NBB||
WFMC|Wham Inc. Common Stock|NBB||
WFMRF|Wolf Minerals Ltd, West Perth WA SHS (Australia)|NBB||
WFPI|Wayne's Famous Phillies, Inc. Common Stock|NBB||
WFREF|Long Run Exploration Ltd. Ordinary Shares (Canada)|NBB||
WFRSF|West African Resources Ltd. West Perth WA Ordinary Shares (Australia)|NBB||
WFSTF|Western Forest Products Inc Common Shares (Canada)|NBB||
WFTBF|West Fraser Timber Ltd Ordinary Shares|NBB||
WFTSF|Wavefront Technology Solutions, Inc.  Ordinary Shares (Canada)|NBB||
WFVLF|Wellington Drive Technologies Ltd. Ordinary Shares (New Zealand)|NBB||
WFWL|Wifi Wireless, Inc. New Common Stock|NBB||
WFWRF|WI FI Wireless Ltd Common Stock|NBB||
WGAS|Worthington Energy, Inc.  Common Stock|NBB||
WGCBP|W2007 Grace Acquisition I Inc Pfd Ser B|NBB||
WGCCP|W2007 Grace Acquisition I Inc Pfd Ser C|NBB||
WGEI|WindGen Energy Inc. Common Stock|NBB||
WGHGF|Wing Hang Bank Ltd Ord H1 Par Ordinary Shares|NBB||
WGHGY|Wing Hang Bank Ltd ADR|NBB||
WGHPY|WH Group Ltd. Unsponsored American Depository Receipt (Cayman Islands)|NBB||
WGIH|WGI Holdings, Inc. Common Stock|NBB||
WGIJF|Wheels Group, Inc. Ordinary Shares (Canada)|NBB||
WGLCN|Washington Gas Light Company 4.25% Preferred Stock|NBB||
WGLCO|Washington Gas Light Company4.80% Preferred Stock|NBB||
WGLCP|Washington Gas Light Company 5.00% Preferred Stock|NBB||
WGLD|Whole Gold International Group Holding Company Common Stock|NBB||
WGLF|Women's Golf Unlimited Inc Common Stock|NBB||
WGLLF|Wing Tai Investment Holdings Ltd. Ordinary Shares (Bermuda)|NBB||
WGMGY|World Gaming plc Sponsored American Depositary Shares|NBB||
WGNAP|WGNB Corp. 9% Series A Convertible Preferred Stock|NBB||
WGNR|Wegener Corporation Common Stock|NBB||
WGPLF|Wellgreen Platinum Ltd. Ordinary Shares (Canada)|NBB||
WGTB|Washington Bancorp, Inc. Common Stock|NBB||
WGTG|Wings & Things Inc Common Stock|BB|ACTIVE|
WGXLF|Whistler Gold Exploration Inc Ordinary Shares (Canada)|NBB||
WHAIQ|World Health Alternatives, Inc. Common Stock|NBB||
WHCA|Williston Holding Company, Inc. Common Stock|NBB||
WHCRF|Wha Corp Pub Co Ltd Units Non-Voting Depository Receipt (Thailand)|NBB||
WHELF|WildHorse Energy Limited, West Perth WA Ordinary shares (Australia)|NBB||
WHEN|World Health Energy Holdings, Inc. Common Stock|NBB||
WHGPF|Warehouse Group (The) Ordinary Shares|NBB||
WHHT|Wonhe High-Tech International, Inc. Common Stock|BB|ELIGIBLE|
WHITF|Whitehaven Coal Ltd, Brisbane Ordinary Shares (Austrailia)|NBB||
WHITY|Whitehaven Coal Ltd, Brisbane American Depositary Receipts (Unsponsored)(Australia)|NBB||
WHKA|World Hockey Association Corp. New Common Stock|NBB||
WHLKF|Wheelock & Co Ltd Hkd .50 Ord Ordinary Shares|NBB||
WHLKY|Wheelock & Co Ltd Hkd .50 Ord Unsponsored ADR (Hong Kong)|NBB||
WHLRF|WHL Energy Ltd Ordinary Shares (Australia)|NBB||
WHLX|WLMG Holding Inc Common Stock|NBB||
WHOSY|Warehouse Group Ltd Unsponsored ADR (New Zealand)|NBB||
WHSTY|WH Smith Group PLC Unsponsored ADR (United Kingdom)|NBB||
WHTGF|Mangazeya Mining Ltd. Ordinary Shares (British Virgin Islands)|NBB||
WHWRF|World Houseware Ordinary Shares|NBB||
WHYRF|West High Yield Res Ltd Common shares (Canada)|NBB||
WICEF|Williams Creek Gold Ltd Ordinary Shares (Canada)|NBB||
WICOF|Wistron Corp Ordinary Shares (Taiwan)|NBB||
WIEI|Wonder Intl Education & Invt Group Corp COM|NBB||
WIFM|WiFiMed Holdings Company, Inc. Common Stock|NBB||
WIFT|Wi-Fi TV Inc New Common Stock|NBB||
WIHLY|Wihlborgs Fastigheter AB Unsponsored ADR (Sweden)|NBB||
WILD|Wild Craze, Inc. Common Stock|NBB||
WILLF|William Demant Holding Ordinary Shares|NBB||
WILWY|Wilh Wilhelmsen ASA Usponsored ADR (Norway)|NBB||
WILYY|William Demant Holding AS Unsponsored ADR (Denmark)|NBB||
WIMHF|William Hill Plc Ordinary Shares|NBB||
WIMHY|William Hill Plc Unsponsored ADR (UK)|NBB||
WINH|Winha International Group Ltd. Common|BB|ACTIVE|
WIPKF|Winpak Ltd Ordinary Shares|NBB||
WIPSI|Wisconsin Public Service Corporation 6.88% Preferred Stock|NBB||
WIPSL|Wisconsin Public Service Corporation 5.08% Preferred Stock|NBB||
WIPSM|Wisconsin Public Service Corporation 5.04% Preferred Stock|NBB||
WIPSO|Wisconsin Public Service Corporation 5.00% Preferred Stock|NBB||
WIRVF|Wind River Energy Corp Ordinary Shares (Canada)|NBB||
WIRX|Wireless Xcessories Group Inc Common Stock|NBB||
WISH|Wright Investors' Service Holdings , Inc. Common Stock|NBB||
WISHY|Wishbone Gold PLC Sponsored ADR (Gibraltar)|NBB||
WISKF|Weiss Korea Opportunity Fd Ltd. Ordinary Shares NPV|NBB||
WIZD|Wizard World, Inc. Common Stock|BB|ACTIVE|
WJAFF|WestJet Airlines Ltd Ordinary Voting Shares (Canada)|NBB||
WJAVF|WestJet Airlines Ltd Ordinary Variable Voting Shares (Canada)|NBB||
WJRYF|West Japan Railway Co Ordinary Shares|NBB||
WJRYY|West Japan Railway Co Unsponsored ADR (Japan)|NBB||
WJXFF|Wajax Corp. Ordinary Shares (Canada)|NBB||
WKCMF|Wacker Chemie Ag Muenchen Ordinary Shares (Germany)|NBB||
WKCMY|Wacker Chemie Ag Muenchen Unsponsored ADR (Germany)|NBB||
WKLDF|West Kirkland Mining Inc. Ordinary Shares (Canada)|NBB||
WKRCF|Wacker Neuson SE Namen-Akt (Germany)|NBB||
WKSGY|Wheelock Properties Singapore Ltd. ADR (Singapore)|NBB||
WKUA|Wailuku Agribusiness Co Common Stock|NBB||
WKYN|WebSky, Inc. New Common Stock|NBB||
WLAN|Wialan Technologies, Inc. Common Stock|NBB||
WLBMF|Wallbridge Mining Co Ltd Ordinary Shares|NBB||
WLCDF|Western Lithium USA Corp Common shares (Canada)|NBB||
WLDVF|Wildcat Silver Corporation Ordinary Shares (Canada)|NBB||
WLFDF|Wolford Ag Ord (F) Ordinary Shares|NBB||
WLFDY|Wolford Ag Ord (F) American Depositary Shares|NBB||
WLFMF|Wolfson Microelectronics plc Edinburgh Ordinary Shares (United Kingdom)|NBB||
WLGC|WordLogic Corporation Common Stock|NBB||
WLHSF|Wilh. Wilhelmsen Holding ASA Ordinary Shares (Norway)|NBB||
WLIA|Washington Life Ins Co America Unclassified|NBB||
WLKF|Walker Financial Corporation Common Stock|NBB||
WLLHY|Welling Holdings Limited Sponsored ADR (Hong Kong)|NBB||
WLMIF|Wilmar International Ltd Ordinary Shares (Singapore)|NBB||
WLMIY|Wilmar International Ltd Unsponsored ADR (Singapore)|NBB||
WLOCD|Shale Oil International Inc. (NEW) Common Stock|NBB||
WLOL|Winland Ocean Shipping Corp. Common Stock|NBB||
WLRMF|Wolverine Minerals Corp. Ordinary Shares (Canada)|NBB||
WLSE|Wilshire Enterprises Inc Common Stock|NBB||
WLSI|Wellstar International, Inc.Common Stock|NBB||
WLSV|World Logistics Services Inc Common Stock|NBB||
WLUC|Western Lucrative Enterprises Inc Common Stock|NBB||
WLVH|Wolverine Holding Corp. Common Stock|NBB||
WLWHF|Woolworths Holdings Ltd Ordinary Shares (South Africa)|NBB||
WLWHY|Woolworths Holdings Ltd Sponsored GDR New (South Africa)|NBB||
WLXMF|Wilex AG Muenchen Ordinary Shares (Germany)|NBB||
WLYW|Wally World Media Inc. Common Stock|NBB||
WMAC|WMAC Holdings Corporation. Common Stock|NBB||
WMBC|West Milton Bancorp, Inc. (PA) Common Stock|NBB||
WMBI|WiseMobi Inc  Common Stock|NBB||
WMCB|Willamette Community Bank Common Stock|NBB||
WMDA|Watchit Media, Inc.Common Stock|NBB||
WMDH|WMD Holdings Group Inc Common Stock|NBB||
WMDL|Worldmodal Network Services Inc Common Stock|NBB||
WMDS|WestMountain Distressed Debt, Inc. Common Stock|BB|ACTIVE|
WMEG|World Mortgage Exchange Group Inc. Common Stock|NBB||
WMFWF|WMF Ag Preferred Shares Voting Rights (Germany Federal Republic)|NBB||
WMHI|World Mobile Holdings, Inc.  Common Stock|NBB||
WMIG|West Michigan Natl Bk & Trust Common Stock|NBB||
WMIH|WMI Holdings Corp Common Stock|NBB||
WMITF|Whetstone Minerals Ltd. Ordinary Shares (Jersey)|NBB||
WMLLD|Wealth Minerals Ltd. Ordinary Shares (Canada)|NBB||
WMMVF|Wal-mart de Mexico S A B de C V Ordinary Shares Series V (Mexico)|NBB||
WMMVY|Wal-mart de Mexico S A B de C V Sponsored ADR representing Series V Shares (Mexico)|NBB||
WMNNF|Western Manganese Limited, Perth WA Ordinary Shares (Australia)|NBB||
WMPN|William Penn Bancorp, Inc. Common Stock|BB|ACTIVE|
